timestamp,error_x,error_y,integral_x,integral_y,vx,vy,drone_x,drone_y,tag_x,tag_y,Above Ground Z,Target Z
6.04083,-0.484536,-0.0315417,-3,0.245482,0.339175,0.0220792,0.899039,-0.922301,1.38357,-0.89076,4.06143,0.6
6.0609,-0.482676,-0.0289166,-3,0.216565,0.337873,0.0202416,0.900899,-0.919676,1.38357,-0.89076,4.06143,0.6
6.08082,-0.469033,-0.0245433,-3,0.192022,0.328323,0.0171803,0.904096,-0.915833,1.37313,-0.89129,4.01018,0.6
6.1008,-0.465395,-0.0208174,-3,0.171205,0.325776,0.0145722,0.907734,-0.912107,1.37313,-0.89129,4.01018,0.6
6.12085,-0.462739,-0.0183964,-3,0.152808,0.323917,0.0128775,0.91039,-0.909686,1.37313,-0.89129,4.01018,0.6
6.14081,-0.459347,-0.0137169,-3,0.139091,0.321543,0.00960184,0.913782,-0.905007,1.37313,-0.89129,4.01018,0.6
6.16085,-0.456841,-0.0106892,-3,0.128402,0.319789,0.00748247,0.916288,-0.901979,1.37313,-0.89129,4.01018,0.6
6.18086,-0.450742,-0.0194352,-3,0.108967,0.315519,0.0136047,0.918974,-0.899024,1.36972,-0.879589,4.04326,0.6
6.20085,-0.442699,-0.0206425,-3,0.0883244,0.309889,0.0144497,0.92332,-0.894725,1.36602,-0.874083,3.99579,0.6
6.22088,-0.437993,-0.0165014,-3,0.071823,0.306595,0.0115509,0.928026,-0.890584,1.36602,-0.874083,3.99579,0.6
6.24081,-0.432812,-0.0170039,-3,0.0548191,0.302968,0.0119028,0.931347,-0.887907,1.36416,-0.870903,4.01061,0.6
6.26086,-0.428607,-0.0125413,-3,0.0422778,0.300025,0.0087789,0.935551,-0.883444,1.36416,-0.870903,4.01061,0.6
6.28086,-0.419232,-0.012872,-3,0.0294058,0.293462,0.00901039,0.938221,-0.880364,1.35745,-0.867492,3.95641,0.6
6.30082,-0.419603,-0.014804,-3,0.0146018,0.293722,0.0103628,0.942526,-0.875877,1.36213,-0.861073,4.00455,0.6
6.32082,-0.416546,-0.0118998,-3,0.00270204,0.291582,0.00832984,0.945583,-0.872972,1.36213,-0.861073,4.00455,0.6
6.34082,-0.405548,-0.00881699,-3,-0.00611495,0.283884,0.00617189,0.950423,-0.868738,1.35597,-0.859921,3.99508,0.6
6.36081,-0.395483,-0.009398,-3,-0.015513,0.276838,0.0065786,0.953805,-0.865992,1.34929,-0.856594,3.95562,0.6
